id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
38550,US,"This Chambourcin has medium-intense aromas of chocolate-covered cherries, dill and caramel popcorn. The medium-bodied palate feels limp due to soft tannins and languid acids.",Collector's Series,82,25.0,Missouri,Missouri,Washington Other,,,Les Bourgeois 2010 Collector's Series Chambourcin (Missouri),Chambourcin,Les Bourgeois
38661,US,"This begins with a bucketload of dense and brooding aromas, from macerated plums and cherries to dark chocolate and melted black licorice sticks. It's soft and mouth-coating once sipped, with pronounced tannins on the midpalate, flavors of black cherry and olallieberry, a bit of tarry tension and minty sensation on the finish.",Big Chief,92,50.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Wild Coyote 2012 Big Chief Tannat (Paso Robles),Tannat,Wild Coyote
38708,Italy,"Aromas of underbrush, wild berry, dried herb and a balsamic note take shape in the glass. The round palate doles out crushed black cherry, ripe plum, sage and clove alongside soft acidity and polished tannins. Drink through 2016.",Villa Cambi,88,32.0,Tuscany,Chianti Superiore,Finger Lakes,Kerin O’Keefe,@kerinokeefe,Castel di Pugna 2011 Villa Cambi  (Chianti Superiore),Red Blend,Castel di Pugna
38825,France,"A finely structured wine, very firm, with a dark edge of tannins over ripe black fruit. The wine is concentrated and dense, still developing and showing great final juicy character.",Les Charmes,90,19.0,Beaujolais,Morgon,Sierra Foothills,Roger Voss,@vossroger,Domaine Pral 2008 Les Charmes  (Morgon),Gamay,Domaine Pral
38906,Spain,"Candied, grassy aromas set up a dilute palate with green, almost weedy red-fruit flavors. The finish tastes like grape skins, with an animal-like side note.",Cátulo Organic Garnacha,82,9.0,Northern Spain,Navarra,Central Valley,Michael Schachner,@wineschach,Jardín de Lúculo 2016 Cátulo Organic Garnacha Rosado (Navarra),Rosado,Jardín de Lúculo
39021,Austria,"Summer where art thou? This zippy, simple but ultrarefreshing and light-bodied Grüner, with green pear crispness, is just the thing for hot days. Drink soon.",Wimmer,88,13.0,Niederösterreich,,Long Island,Anne Krebiehl MW,@AnneInVino,Hugl-Wimmer 2015 Wimmer Grüner Veltliner (Niederösterreich),Grüner Veltliner,Hugl-Wimmer
39178,US,"The aromas are wound tightly on this bottling that eventually shows asphalt, lava rock, violet and a touch of blueberry on the nose. There's a strong dose of acidity on the front of the sip, leading into boysenberry, elderberry, pepper and herb flavors.",Estate,88,49.0,California,Adelaida District,Central Coast,Matt Kettmann,@mattkettmann,Brecon Estate 2014 Estate Tannat (Adelaida District),Tannat,Brecon Estate
39421,US,"This full-throttle Cab tastes like oak-aged cherry and raspberry jam, with cinnamon and nutmeg stirred in. Despite the jamminess, it's pretty dry, with soft, drink-me-now tannins.",Paso Ranches,84,23.0,California,Paso Robles,Central Coast,,,Truett Hurst 2012 Paso Ranches Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Truett Hurst
39601,Portugal,"Light mouthfeel to this cinnamon- and herb-flavored wine. The fruit shows through with a black jelly character. Soft, rounded, ready for drinking.",,84,7.0,Alentejano,,California Other,Roger Voss,@vossroger,Finisterra 2009 Red (Alentejano),Portuguese Red,Finisterra
39669,France,"As with several wines from Bourg, this has Malbec (20%) in the blend, a continuation of a long tradition. It adds maybe some extra tannins to this firm wine that is the chateau's top wine. Solid and dense, it is still maturing with black fruits and crisp acidity still right up front. Drink from 2018.",Cuvée Prestige,88,13.0,Bordeaux,Côtes de Bourg,Napa,Roger Voss,@vossroger,Château de Genibon 2014 Cuvée Prestige  (Côtes de Bourg),Bordeaux-style Red Blend,Château de Genibon
39709,Italy,Sweet tones of peach and nectarine are backed by honey and yellow rose. The sweetness in this dry expression from the Cartizze cru is very evident and the wine does a nice job of showing creamy effervescence to render more volume and richness on the finish.,Dry,88,30.0,Veneto,Valdobbiadene Superiore di Cartizze,Columbia Valley,,,Il Follo NV Dry  (Valdobbiadene Superiore di Cartizze),Glera,Il Follo
39818,France,"With a blend that is half Cabernet Sauvignon, half Merlot, this is as rich as the year. The weight of fruit is borne by sweet tannins and layers of wood toast. There is a very dense dusty texture along with fine acidity and final blackberry fruit. It is for aging over the next 4–5 years.",,92,22.0,Bordeaux,Haut-Médoc,Finger Lakes,Roger Voss,@vossroger,Château Paloumey 2009  Haut-Médoc,Bordeaux-style Red Blend,Château Paloumey
39943,US,"Coming from Red Willow and Alder Ridge vineyards, this wine brings aromas of rose petal, coffee, cranberry and sour cherry. The palate is full of tart fruit flavors with high acid and tannins and a lingering finish. It keeps the interest high.",Maddelena,88,26.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Cavatappi 2012 Maddelena Nebbiolo (Columbia Valley (WA)),Nebbiolo,Cavatappi
40015,Spain,"A bit of choppy wood announces a fully oaked wine, and yes, it's a touch hard-coated. But underneath the veneer of barrel there's lively red fruit and a natural brambly character. The palate is just acidic enough to be lively, and the finish is healthy and settles upon chocolate due to the wine's generous oaking. Very good mouthfeel and depth make this more than solid. Drink now–2011.",Abadal Selecció,91,49.0,Catalonia,Pla de Bages,Central Coast,Michael Schachner,@wineschach,Masies d'Avinyo 2003 Abadal Selecció Red (Pla de Bages),Red Blend,Masies d'Avinyo
40248,France,"A rather high-toned note akin to resin appears at first but quickly turns into the sweet notion of fir honey. The palate is honeyed, too, with a rich, almost candied center of caramelised peach. There is concentration at the core and a convincing freshness.",Altenberg de Bergheim Grand Cru,90,29.0,Alsace,Alsace,Napa-Sonoma,Anne Krebiehl MW,@AnneInVino,Domaine Fernand Engel 2013 Altenberg de Bergheim Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Domaine Fernand Engel
40333,Italy,"Crushed violet, baking spice, scorched earth, ripe black-skinned fruit and a whiff of leather meld together on this velvety red. The round, ripe palate doles out raspberry jam, dried black cherry, raisin, ground pepper and licorice accompanied by firm, polished tannins. Drink 2016–2021.",,90,82.0,Veneto,Amarone della Valpolicella,Sierra Foothills,Kerin O’Keefe,@kerinokeefe,Tenuta Santa Maria alla Pieve 2009  Amarone della Valpolicella,Red Blend,Tenuta Santa Maria alla Pieve
40506,Argentina,"Rubbery and scratchy smelling on first take, with fiery berry aromas lurking below. After it airs out the wine is juicy and solid, with good balance and dark, spicy flavors of black fruits and chocolate. Tannic and steady on the finish.",Altosur,86,12.0,Mendoza Province,Tupungato,Finger Lakes,Michael Schachner,@wineschach,Finca Sophenia 2010 Altosur Cabernet Sauvignon (Tupungato),Cabernet Sauvignon,Finca Sophenia
40555,Italy,"This smooth, opulent meditation wine opens with aromas of acacia honey, cake spice and dried fruit. The honey note carries over to the enveloping palate along with notes of cinnamon and candied orange zest.",Antonio da Sangallo,90,,Tuscany,Vin Santo di Montepulciano,North Coast,Kerin O’Keefe,@kerinokeefe,Fattoria Del Cerro 2006 Antonio da Sangallo  (Vin Santo di Montepulciano),Red Blend,Fattoria Del Cerro
40567,France,"Some barnyard flavors give a rustic character. Fruit and acidity are there, leaving a wine with a crisp aftertaste even if not losing the rougher element.",Cep d'Or,84,,Provence,Côtes de Provence,Sierra Foothills,Roger Voss,@vossroger,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez 2013 Cep d'Or Rosé (Côtes de Provence),Rosé,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez
40602,Australia,"Medium-bodied, crisp and firmly tannic, this Cabernet still needs a few years to come into full bloom. Cassis, leather and vanilla notes merge together on the finish, joined by dusty tannins. Cellar until 2020.",The Coppermine Road,91,65.0,South Australia,McLaren Vale,Washington Other,Joe Czerwinski,@JoeCz,D'Arenberg 2011 The Coppermine Road Cabernet Sauvignon (McLaren Vale),Cabernet Sauvignon,D'Arenberg
40611,France,"Rich aromas of vanilla custard, raspberry sauce and strawberries and cream immediately waft from the glass and continue through to the round, lush palate. The mouthfeel is a bit flat, begging for more acidic lift to keep the ripe flavors in balance.",L'Ephémère,84,,Languedoc-Roussillon,Côtes du Roussillon,South Coast,Lauren Buzzeo,@laurbuzz,Domaine Vaquer 2013 L'Ephémère Rosé (Côtes du Roussillon),Rosé,Domaine Vaquer
40627,Chile,"This is what you want from Chile. The bouquet of green apple, lime, mineral, sea air and controlled sweetness is impressive while not being forceful. Flavors of citrus, pineapple and green herbs are live-wire, while the feel is stimulating and spritzy. With a juicy finish and tons of zest,this is a lovely, true wine that reflects its coastal San Antonio origins.",T.H. Lo Abarca,90,22.0,San Antonio,,Willamette Valley,Michael Schachner,@wineschach,Undurraga 2008 T.H. Lo Abarca Sauvignon Blanc (San Antonio),Sauvignon Blanc,Undurraga
40637,US,"Textbook Howell Mountain Cabernet, classic in the volume of its tannins and the intensity of its fruit. Massive and delicious in blackberry, currant, dark chocolate and oak flavors that sink down into the palate and stay there. So good now, it's hard not to drink, but should develop bottle complexity over the next 10 years.",,94,80.0,California,Howell Mountain,Napa,,,Robert Craig 2007 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Robert Craig
40652,US,"Broadley offers well-ripened, estate-grown Willamette Valley Pinot Noir at affordable prices. This juicy, concentrated cuvée brings a lively mix of boysenberry, blackberry and black cherry. It was aged for one year in one-year-old French oak. The focus, concentration and sheer pleasure cannot by overstated.",Estate,91,25.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Broadley 2015 Estate Pinot Noir (Willamette Valley),Pinot Noir,Broadley
40731,US,"Skiers will appreciate the nom de vin, a reference to the steepness of the vineyard. Firm and concentrated, this mixes ripe cherries and red plums, baking spices and a streak of minerality. It's a big, chunky, flavorful wine that rides on through a luscious finish.",Triple Black Slopes,91,65.0,Oregon,Willamette Valley,Napa,Paul Gregutt,@paulgwine ,WillaKenzie Estate 2013 Triple Black Slopes Pinot Noir,Pinot Noir,WillaKenzie Estate
40793,Germany,"A touch of honey sweetness accents zesty pineapple and lemon flavors in this harmoniously off-dry Riesling. Concentrated and juicy yet pert with acidity, it refreshes with ease and elegance. Drink now through 2021.",Feinherb,90,22.0,Mosel,,Finger Lakes,Anna Lee C. Iijima,,Maximin Grünhäuser 2015 Feinherb Riesling (Mosel),Riesling,Maximin Grünhäuser
40815,US,"A tremendous wine that easily merits being Barnett's most expensive release. Shows the ripe blackberry and black currant flavors and new oak that are so easily achieved, with yet near perfect tannins and a dryness unusual in a Cabernet this fruity. The combination of opposites makes this mountain wine noteworthy, as well as ageable. Now–2017.",Rattlesnake Hill Estate Bottled,95,125.0,California,Spring Mountain District,Napa,,,Barnett 2007 Rattlesnake Hill Estate Bottled Cabernet Sauvignon (Spring Mountain District),Cabernet Sauvignon,Barnett
40993,Argentina,"Sharp, minty aromas mixed with stemmy red fruit set up a modest, middleweight palate of semisweet, generic red fruit flavors. Quick on the finish, with a spot of green flavor. Good enough but lacks the concentration and deeper aromas and flavors of Urban Malbec.",Urban Uco,84,11.0,Mendoza Province,Uco Valley,Southern Oregon,Michael Schachner,@wineschach,O. Fournier 2007 Urban Uco Tempranillo (Uco Valley),Tempranillo,O. Fournier
41070,US,"From the historic vineyard site planted to old Wente, this wine offers a silky-smooth character on the palate, which is generous in its aromatics of apple blossom and peach, with just the right sizzle of tangy lemon-driven acidity. The full-bodied finish features waxy apple, vanilla and toasted oak.",Bacigalupi Vineyard,88,40.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Peter Paul Wines 2012 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,Peter Paul Wines
41123,US,"From the Bokisch family's splendid Lodi vineyard comes this Sonoma-made Albariño, lemony with a touch of peach that's austere in texture and body, but rich in acidity, spicy herb and pepper.",Terra Alta Vineyard,89,28.0,California,Lodi,Central Valley,Virginie Boone,@vboone,En Garde 2012 Terra Alta Vineyard Albariño (Lodi),Albariño,En Garde
41142,US,"Perhaps the lightest Pinot in the producer's lineup, and the most readily accessible, this is fresh and fruity. Highlighted in strawberry and cherry, it retains a tension of black tea and earth. Silky on the palate, it finishes as lightly as it started.",,90,39.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Williams Selyem 2013 Pinot Noir (Sonoma County),Pinot Noir,Williams Selyem
41295,Italy,"Nuhar is an innovative blend of Nero d'Avola (70%) and Pinot Nero that surpasses expectations and does justice to both grape varieties. The cherry and almond tones of the first grape are present, as are the delicate violet, raspberry and cassis aromas of the second. The finish shows bright menthol and spearmint overtones.",Nuhar,87,16.0,Sicily & Sardinia,Sicilia,Washington Other,,,Tenuta Rapitalà 2008 Nuhar Red (Sicilia),Red Blend,Tenuta Rapitalà
41503,Italy,"The immediate sensation is of sulfur and reduction; underneath there is some greeness but also bright red fruit and floral flavors, with a short to medium finish.",,82,14.0,Piedmont,Dolcetto d'Alba,Southern Oregon,,,Giribaldi 2004  Dolcetto d'Alba,Dolcetto,Giribaldi
41567,South Africa,Clean and light with easy-pleasing notes of red apple flesh and tropical fruit acidity. A touch of buttered toasted challah bread adds depth to the close. Drink now.,,84,10.0,Western Cape,,South Coast,Lauren Buzzeo,@laurbuzz,Two Oceans 2010 Chardonnay (Western Cape),Chardonnay,Two Oceans
41681,France,"With wood aging, the Sauvignon Blanc has developed vanilla flavors that are currently smothering the fruit. Ginger dominates, along with black pepper, giving a wine that has a tangy texture just hinting at juicy white fruits. Age until 2016.",Grand Vin,89,25.0,Bordeaux,Blaye Côtes de Bordeaux,Long Island,Roger Voss,@vossroger,Château la Baronnerie 2012 Grand Vin  (Blaye Côtes de Bordeaux),Sauvignon Blanc,Château la Baronnerie
41893,US,"This vineyard, often featured in the Sineann lineup, moves over to WildAire for this sensational debut. The blend is a two-clone mix of 777 and Pommard, and it captures a range of delicate, well-defined flavors. Raspberry, cherry, light char, smoke, pepper, bitter herb, vanilla and camomile tea come rolling through. The prime location, which borders on Jadot's Résonance vineyard, contributes a great deal, but the winemaking brings it on home.",Yates Conwill Vineyard,94,45.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,WildAire 2014 Yates Conwill Vineyard Pinot Noir,Pinot Noir,WildAire
41968,US,"Light aromas turn to vivid floral and fruity flavors in this semisweet and light-bodied wine. It's low in acidity and should taste quite nice with wedding cake, seriously.",,84,23.0,California,California,California Other,Jim Gordon,@gordone_cellars,Bota Box 2015 Moscato (California),Moscato,Bota Box
42334,Portugal,"This is a ripe powerful wine. It has layers of wood aging adding spice to the rich black-plum fruit. Smoky, rich and concentrated, it is an impressive wine that is going to need some long-term aging. Drink from 2019.",Ikon,92,45.0,Tejo,,Sonoma,Roger Voss,@vossroger,Fiuza 2013 Ikon Touriga Nacional (Tejo),Touriga Nacional,Fiuza
42674,Portugal,"With attractive lemon flavors within a smooth and rich wine, this is both bright and ripe. It's aromatic and full in the mouth, showing apple, peach and mineral tones. Drink from 2015.",,86,13.0,Douro,,Sierra Foothills,Roger Voss,@vossroger,Kopke 2013 White (Douro),Portuguese White,Kopke
42878,US,This wine smells mildly herbaceous and tastes sufficiently ripe and round to make it attractive to sip.,,85,25.0,California,California,California Other,Jim Gordon,@gordone_cellars,Loft 2015 Sauvignon Blanc (California),Sauvignon Blanc,Loft
43007,France,"This is a structured wine with rich, concentrated fruits. It has a strong mineral content along with a tense texture. Tropical fruit flavors come through on the rich, opulent finish.",Morgeot Premier Cru,92,70.0,Burgundy,Chassagne-Montrachet,Oregon Other,Roger Voss,@vossroger,Louis Latour 2010 Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour
43038,France,"Firm and tannic, this is a wine that offers good fruit along with its dark exterior. It has a smoky character, while the dark black fruit promises to give the wine a lift into the next 4–6 years.",,89,20.0,Bordeaux,Pessac-Léognan,North Coast,Roger Voss,@vossroger,Château Haut-Vigneau 2011  Pessac-Léognan,Bordeaux-style Red Blend,Château Haut-Vigneau
43137,Mexico,"This is rooty and leafy on the nose, with dry raspberry and root beer aromas. There's a compost-like undercurrent to this wine that's highlighted via leafy, herbal flavors and a baked, earthy finish.",,82,21.0,Valle de Guadalupe,,Central Coast,Michael Schachner,@wineschach,Dubacano 2010 Tempranillo (Valle de Guadalupe),Tempranillo,Dubacano
43358,Germany,"While lush and ripe on the nose, with aromas of stone fruit and citrus, this dry Riesling is remarkably lean and steely on the palate. The lemon-lime acidity is searing, but highlights an intense minerality that lingers through the finish.",Deidesheimer Hohenmorgen Trocken Erste Lage,90,66.0,Pfalz,,New York Other,Anna Lee C. Iijima,,Geh. Rat Dr. von Bassermann-Jordan 2011 Deidesheimer Hohenmorgen Trocken Erste Lage Riesling (Pfalz),Riesling,Geh. Rat Dr. von Bassermann-Jordan
43438,Italy,"Made with 80% Sangiovese, 10% Syrah and 10% Cabernet Sauvignon, this offers aromas of forest floor, scorched earth, roasted coffee bean and dark spice. The firm dense palate offers blackberry jam, dried cherry, licorice and espresso alongside substantial close-grained tannins that give the finish grip.",Molin Vecchio,91,65.0,Tuscany,Toscana,Finger Lakes,Kerin O’Keefe,@kerinokeefe,Carpineto 2009 Molin Vecchio Red (Toscana),Red Blend,Carpineto
43443,Australia,"The Shaw and Smith M3 Chardonnay continues to be a reliable performer, with the 2007 showing more restrained oak influence than in the past. It's still smoky and toasty upfront, but backed by ample apple and citrus fruit, and on the palate there's more of a toasted-grain note rather than overt vanilla and spice. Acids are crisp, elegantly extending the finish.",M3,91,41.0,South Australia,Adelaide Hills,Long Island,Joe Czerwinski,@JoeCz,Shaw and Smith 2007 M3 Chardonnay (Adelaide Hills),Chardonnay,Shaw and Smith
43486,US,"Cherry pie-filling and boysenberry notes open this impressive blend of Merlot and Petit Verdot. Abundant but velvety tannins give a lift to blueberry and   chocolate tones in the mouth, while the slightly grippy finish shows appealing mixed berry flavors.",Petit Verdot-Merlot,85,18.0,Virginia,Monticello,Sonoma,,,Autumn Hill 2007 Petit Verdot-Merlot Red (Monticello),Bordeaux-style Red Blend,Autumn Hill
43508,Chile,"Despite the higher price and “reserva” name, this Chard is actually more dull than Terrmater's regular '07 wine, which is innocuous at best. This one is tan and oxidized, with flat, chunky flavors and a dull, melony finish.",Reserva,81,18.0,Maipo Valley,,Sierra Foothills,Michael Schachner,@wineschach,TerraMater 2007 Reserva Chardonnay (Maipo Valley),Chardonnay,TerraMater
43824,France,"Soft tannins and a rounded texture make this wine almost drinkable now. The smooth structure only slowly shows tannins and acidity. A fresh, raspberry fruit character will allow the wine to develop. Drink now, although better from 2017.",Clos des Guettes Premier Cru,89,41.0,Burgundy,Savigny-lès-Beaune,Sonoma,Roger Voss,@vossroger,Henri de Villamont 2012 Clos des Guettes Premier Cru  (Savigny-lès-Beaune),Pinot Noir,Henri de Villamont
43852,Portugal,The wine is full of acidity and with stalky fruit. There is a sharp edge that detracts from the otherwise fruity character of this light crisp wine. This is ready to drink now.,Altimo,85,13.0,Douro,,New York Other,Roger Voss,@vossroger,Vinihold 2015 Altimo Red (Douro),Portuguese Red,Vinihold
44421,US,"Not overly expressive on the nose or palate, this Chardonnay brings muddled citron and salty cheese rind notes into the mix. Light in style, the acids are a bit sharp come the short finish.",Barrel Fermented,82,49.0,Michigan,Lake Michigan Shore,Sonoma,Alexander Peartree,,Three Fires 2013 Barrel Fermented Chardonnay (Lake Michigan Shore),Chardonnay,Three Fires
44432,US,"Any poultry or veal entrée that's slightly sweet and spicy will love this Viognier. Entirely unoaked so that only the fruit stars, it features powerful flavors of Asian pears, tangerines, green apples and honeysuckle, brightened with a squeeze of lime acidity. Although it will pair with a huge range of foods, General Tso's Chicken comes to mind as ideal.",Paragon Vineyard,88,17.0,California,Edna Valley,Central Coast,,,Tangent 2012 Paragon Vineyard Viognier (Edna Valley),Viognier,Tangent
44600,France,"Produced by the largest Bordeaux cooperative, this is a freshly fruity wine, with simple red fruit flavors and soft tannins. There is a smoky edge and pink raspberry acidity.",Chevalier de Saint-André,84,10.0,Bordeaux,Bordeaux,North Coast,Roger Voss,@vossroger,Univitis 2009 Chevalier de Saint-André  (Bordeaux),Bordeaux-style Red Blend,Univitis
44618,France,"92-94. Barrel sample. This wine is based on tannins, yet it also has weight and a complex fruit structure. Its power lies in the density of its texture.",Barrel Sample,93,,Bordeaux,Saint-Julien,Finger Lakes,Roger Voss,@vossroger,Château Branaire-Ducru 2011 Barrel Sample  (Saint-Julien),Bordeaux-style Red Blend,Château Branaire-Ducru
44819,France,"This wine's black currant aromas shine. It's still young and structured, its firm tannins at the fore. But those black currant flavors are crisp and fruity, highlighting its fine balance, as all the elements fall into place. Drink from 2020.",,92,28.0,Bordeaux,Haut-Médoc,Sierra Foothills,Roger Voss,@vossroger,Château Larrivaux 2015  Haut-Médoc,Bordeaux-style Red Blend,Château Larrivaux
44839,US,This wine is all about power and hedonism. Brooding dark fruit aromas meld with black licorice and lead to a seamless full-bodied blackberry and black-cherry flavors. It demands another sip.,Cattle King Upland Vineyard,94,70.0,Washington,Snipes Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,K Vintners 2013 Cattle King Upland Vineyard Syrah (Snipes Mountain),Syrah,K Vintners
45018,Spain,"Melon, papaya and other chunky white-fruit aromas come in front of a peachy, basic palate. Flavors of peach, apple and papaya are melony and round, as is the finish on this fresh but generic white. Drink immediately.",Cristo de la Vega,85,10.0,Central Spain,La Mancha,North Coast,Michael Schachner,@wineschach,Marqués de Castilla 2013 Cristo de la Vega Sauvignon Blanc-Chardonnay (La Mancha),Sauvignon Blanc-Chardonnay,Marqués de Castilla
45308,France,"A big, ripe and smoky wine, it displays a fruity, juicy undertow. It is developing well, giving great black currant fruitiness, some dense tannins and final acidity. Drink from 2017.",,88,20.0,Bordeaux,Haut-Médoc,Finger Lakes,Roger Voss,@vossroger,Château Dasvin-Bel-Air 2011  Haut-Médoc,Bordeaux-style Red Blend,Château Dasvin-Bel-Air
45638,US,"A simple, fruity wine, sharp in acidity, with candied cherry and raspberry flavors, elaborated with sweet oak.",,86,32.0,California,Santa Cruz Mountains,Central Coast,,,Thomas Fogarty 2007 Merlot (Santa Cruz Mountains),Merlot,Thomas Fogarty
45735,New Zealand,"This is textbook Central Otago Pinot, from the nuances of wild thyme to the bold cherry fruit and mouthwatering finish. This medium-bodied wine is structured enough to last several years, but soft enough to drink now.",,90,34.0,Central Otago,,North Coast,Joe Czerwinski,@JoeCz,Peregrine 2012 Pinot Noir (Central Otago),Pinot Noir,Peregrine
45747,France,"Medium sweet, this is a rich, delicious, delicately perfumed wine. It has notes of candy and spice, along with floral notes, accented with lively acidity. It's not a wine to age, so drink until 2018.",Hatschbourg Grand Cru,88,35.0,Alsace,Alsace,Central Valley,Roger Voss,@vossroger,Joseph Cattin 2011 Hatschbourg Grand Cru Muscat (Alsace),Muscat,Joseph Cattin
45827,Spain,"The bouquet is dry, briney and otherwise neutral. It feels wide and lemony, with flavors of citrus and white fruits. It remains mildly pickled on the finish.",Blanco,84,18.0,Northern Spain,Rueda,Sonoma,Michael Schachner,@wineschach,Loess 2010 Blanco Verdejo (Rueda),Verdejo,Loess
45912,US,"This has a grand array of exotic flinty, meaty, smoky and spicy aromas. The powerful flavors taste a bit restrained at first sip, then unfold and seem to expand on the palate. Pure and brilliant layers of ripe blackberry, smoked herbs and darkest chocolate ride on an elegant texture of fine tannins and supportive acidity. Drink from 2018–2030.",Ascent,96,90.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Terre Rouge 2012 Ascent Syrah (Sierra Foothills),Syrah,Terre Rouge
46308,US,"If more Americans are drinking wine from a box, it's because of values like this 3L, the equivalent of four regular bottles. The wine is dry, smooth and flavorful, and the blackberries, herbs and spices are pleasant.",,85,20.0,California,California,California Other,,,Bota Box 2009 Cabernet Sauvignon (California),Cabernet Sauvignon,Bota Box
46347,Italy,"This lovely Sauvignon is redolent of tangerine skin, wild salvia, pink grapefruit, white almond and stone fruit. The wine is expressive and bold with a tangy, sharp edge to the close.",,87,24.0,Northeastern Italy,Colli Orientali del Friuli,Napa-Sonoma,,,Conte d'Attimis-Maniago 2011 Sauvignon (Colli Orientali del Friuli),Sauvignon,Conte d'Attimis-Maniago
46468,France,"Restrained in style, with modest pear and honey notes tinged with a toasty, mealy edge. Shows some nice creaminess to the midpalate, then fades gradually on the finish. Drink now.",Les Cèdres,85,52.0,Rhône Valley,Châteauneuf-du-Pape,South Coast,Joe Czerwinski,@JoeCz,Paul Jaboulet Aîné 2006 Les Cèdres White (Châteauneuf-du-Pape),Rhône-style White Blend,Paul Jaboulet Aîné
46474,France,"With a fine spicy character, the wine from this estate is richly endowed with blackberry fruits as well as a firmly tannic core. There is no wood aging but the fruit gives the wine an approachable character. Drink from 2018.",,87,16.0,Bordeaux,Bordeaux Supérieur,Washington Other,Roger Voss,@vossroger,Château Haut Gaudin 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Haut Gaudin
46519,Italy,"It opens with intense honeysuckle, wisteria and jasmine aromas. The delicious palate delivers juicy peach, pear and green apple accented with aromatic herbs and energizing mineral alongside fresh acidity. It's nicely balanced with a lingering finish.",Radici,91,25.0,Southern Italy,Fiano di Avellino,California Other,Kerin O’Keefe,@kerinokeefe,Mastroberardino 2012 Radici  (Fiano di Avellino),Fiano,Mastroberardino
46596,Italy,"Red berry, baking spice and scorched earth aromas waft from the glass of this straightforward red. The easygoing palate offers red berry, cinnamon and a gamey note alongside smooth but rather fleeting tannins. It's at its ideal drinking window so drink now.",,87,,Tuscany,Maremma Toscana,Oregon Other,Kerin O’Keefe,@kerinokeefe,Mirus 2011  Maremma Toscana,Red Blend,Mirus
46641,South Africa,"This Old World-style red starts with a savory, complex nose of rich meats, tobacco, leather and smoke. The flavors are a blend of spicebox, tobacco, smoke and cedar. Its elegant tannic structure and generous mouthfilling character will attract collectors and lovers of Bordeaux wines.",,92,45.0,Philadelphia,,South Coast,Susan Kostrzewa,@suskostrzewa,Capaia 2006 Red (Philadelphia),Bordeaux-style Red Blend,Capaia
46832,US,"Smells rustic, with dried herb aromas, like sage and oregano although there are some pretty blueberry and black cherry flavors. There's also a tart, acidic streak that persists into the finish, and it's very dry. A Rhône-style blend of Syrah, Grenache, Mourvèdre and Counoise. —S.H.",Heritage Cuvee,84,12.0,California,Central Coast,Central Coast,,,Curtis 1999 Heritage Cuvee Red (Central Coast),Rhône-style Red Blend,Curtis
46881,France,Totally pale in colored this wine has delicate hints of red fruits as well as a tight crisp mineral texture. There is a salty edge with touches of spice and pepper. The aftertaste is bright and fruity.,Tradition,87,20.0,Provence,Côtes de Provence,Long Island,Roger Voss,@vossroger,Domaine Sainte-Marie 2016 Tradition Rosé (Côtes de Provence),Rosé,Domaine Sainte-Marie
46955,US,"Barely noticeable aromas of wet rocks and sour red-fruit skins try to show on the nose of this wine. The palate is characterized by iron, wet rocks and dust flavors, without much fruit.",,83,19.0,California,Monterey,Central Coast,Matt Kettmann,@mattkettmann,Jekel 2014 Pinot Noir (Monterey),Pinot Noir,Jekel
46990,Italy,"Bright aromas of crushed strawberry, rose petal and alpine herb waft out of the glass. On the refined, savory palate, green tea, graphite and a mineral note add depth to the red-berry core. Balanced with fresh acidity and supple tannins, this wine is all about sheer elegance and enjoyment.",,91,21.0,Northeastern Italy,Alto Adige Valle Isarco,Napa,Kerin O’Keefe,@kerinokeefe,Abbazia di Novacella 2013 Pinot Nero (Alto Adige Valle Isarco),Pinot Nero,Abbazia di Novacella
47032,Italy,"This offers aromas of yellow stone fruit, chopped herb and a whiff of white almond. The round, juicy palate shows apricot, white peach, candied orange zest and a mineral note. Fresh acidity brightens the ripe flavors.",,89,19.0,Southern Italy,Greco di Tufo,South Coast,Kerin O’Keefe,@kerinokeefe,Villa Matilde 2015  Greco di Tufo,Greco,Villa Matilde
47118,Germany,"Dusty mineral notes add complexity to this floral, peachy Gewürztraminer. Off dry in style, it's brightened by a shower of soft, sunny acidity.",Estate Bottled,87,15.0,Rheinhessen,,California Other,Anna Lee C. Iijima,,Leonard Kreusch 2013 Estate Bottled Gewürztraminer (Rheinhessen),Gewürztraminer,Leonard Kreusch
