id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
35427,US,"It would be hard to find a better $8 Merlot anywhere. This is soft and full-bodied, quite flavorful and fruity, with pretty black cherry fruit. Drinking especially nicely with a bit of bottle age, it finishes with well-proportioned notes of tobacco and clove.",Two Vines,88,8.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,Columbia Crest 2010 Two Vines Merlot (Washington),Merlot,Columbia Crest
35478,US,"Vibrant and young, this offers tart cranberry and raspberry fruit set against baking spice highlights. It spent 10 months in French oak, mostly neutral, and is a clean, crisply defined wine with plenty of life ahead.",,88,28.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Omero 2012 Pinot Noir (Willamette Valley),Pinot Noir,Omero
35483,France,"Open, generous wine, the fruits showing round, white peach flavors dominant, with a crispening of lemon zest.",Les Grands Cheneaux,87,14.0,Burgundy,Mâcon-Verze,Central Coast,Roger Voss,@vossroger,Vignerons des Terres Secrètes 2008 Les Grands Cheneaux  (Mâcon-Verze),Chardonnay,Vignerons des Terres Secrètes
35516,US,"From this always dependable producer comes this lovely, supple wine. There are plenty of bright, ripe raspberry, black-cherry and cola flavors nuanced by smoke and spice notes from oak. If it’s not terribly complex, it more than makes up for it with the liveliness of the acids, the balance and the silky harmony.",Reserve,88,22.0,California,Santa Barbara County,Central Coast,,,Meridian 1998 Reserve Pinot Noir (Santa Barbara County),Pinot Noir,Meridian
35546,Austria,"Beautifully aromatic and ripe pear notes dominate, the palate is light but shows friendly, ample fruit that makes this very appetizing and easy to drink. A perfect, refreshing, easy-drinking summer wine.",Friends,89,13.0,Niederösterreich,,New York Other,Anne Krebiehl MW,@AnneInVino,Martinshof 2014 Friends Grüner Veltliner (Niederösterreich),Grüner Veltliner,Martinshof
35605,Spain,"Valbuena is Vega Sicilia's so-called second wine, and this vintage is elegant and lithe. To equate it to Burgundian Pinot Noir is not a stretch, seeing that the nose is earthy and dry, with fresh flowers, leather and tobacco aromas. The palate is light and full of finesse, with airy cranberry, earth and cherry flavors. From a poor vintage, this is more than admirable. A Europvin, Christopher Cannan selection, imported by multiple importers, including Michael Skurnik Wines.",Valbuena 5°,90,188.0,Northern Spain,Ribera del Duero,Sierra Foothills,Michael Schachner,@wineschach,Vega Sicilia 2003 Valbuena 5°  (Ribera del Duero),Tempranillo Blend,Vega Sicilia
35647,US,"Very little of this reserve was produced in 2011. A blend from five vineyards, it spent 10 months in 43% new oak. Firm and a bit steely, it has tight dark fruits anchored in a streak of earth and iron. Give it a few more years in the bottle, or decant if drinking it soon.",Reserve,89,52.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Rex Hill 2011 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Rex Hill
35675,US,"Great structure marks this lush, young Pinot Noir. Crisp acidity and refined, firm tannins give it a solid framework, and the flavors are delicious. Shows pie-filling cherries, black raspberries, currants and mocha, with spicy cinnamon and anise. Will age for up to a decade.",Rochioli Vineyard,92,65.0,California,Russian River Valley,Sonoma,,,Gary Farrell 2006 Rochioli Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell
35770,Italy,"Plum cake, resin, leather, raisin and exotic spice aromas come together in the glass. On the dense palate, licorice, chopped sage and tobacco notes accent prune and blackberry while firm, fine-grained tannins offers support.",,90,40.0,Veneto,Amarone della Valpolicella,Long Island,Kerin O’Keefe,@kerinokeefe,Corte Moschina 2011  Amarone della Valpolicella,Red Blend,Corte Moschina
35798,Austria,"Brooding and mysterious—giving away just a hint of white pepper, dark plum and floral notes of peony—this richly purple wine gives up more of its secrets on the palate, revealing ripe plum fruit and sweeter spice from oak. Tannins are plentiful, ripe and supple, while lovely pepperiness carries through from start to finish.",,89,,Niederösterreich,,Long Island,Anne Krebiehl MW,@AnneInVino,Kurt Angerer 2011 St. Laurent (Niederösterreich),St. Laurent,Kurt Angerer
35835,France,"Named after the lightning bugs (bellugues means spark) that lived in the nearby woods, this wine is all fresh fruit and soft texture. There is a hint of caramel to go with the bright acidity and red currant fruits. The wine is a great apéritif style.",Domaine des Bellugues,84,10.0,France Other,Mediterranée,South Coast,Roger Voss,@vossroger,Ravoire et Fils 2015 Domaine des Bellugues Rosé (Mediterranée),Rosé,Ravoire et Fils
35861,US,"Clove-spiced pomegranate juice hits the nose first on this top-end bottling from the Foley family. It also offers some soy and sesame scents. A minerally line of pencil lead and black rocks coalesce the palate around savory, tangy flavors of tart cherry, incense, Earl Grey tea and orange rind.",Lindsay's Vineyard,93,75.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Two Sisters 2013 Lindsay's Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Two Sisters
35909,Germany,"Succulent black cherry perfume is accented by hints of granite and smoked nut in this inviting Pinot Noir. The palate is fresh and approachable, boasting loads of ripe black cherry and plum flavors. Sunny acidity and soft, feathery tannins augment its easy, appealing feel. Drink now through 2020.",Trocken,88,26.0,Württemberg,,New York Other,Anna Lee C. Iijima,,Grafen Neipperg 2014 Trocken Spätburgunder (Württemberg),Spätburgunder,Grafen Neipperg
35931,US,"Capture continues to make progress in interpreting their vineyard located in this new appellation, a high elevation overlooking Alexander Valley. Based on Cabernet Sauvignon, this Bordeaux-style blend is young now, with hard tannins that interfere with the fruit. The fruit is intensely concentrated with cherry compote and cassis flavors, while new oak's vanilla and toast are proportionate to the wine's volume. A worthy followup to the 2009, and a wine to cellar for 8–10 years, if not longer.",Harmonie,94,120.0,California,Pine Mountain-Cloverdale Peak,Sonoma,,,Captûre 2010 Harmonie Red (Pine Mountain-Cloverdale Peak),Bordeaux-style Red Blend,Captûre
35952,France,"Notes of red currant, rhubarb, tart strawberry and Cherry Dr. Pepper grace the nose and mouth of this straightforward and easy-drinking red. It's lightweight and softly structured, with a short but clean and pleasant finish.",,84,14.0,Languedoc-Roussillon,Vin de Pays Cité de Carcassonne,Long Island,Lauren Buzzeo,@laurbuzz,Laroque 2015 Pinot Noir (Vin de Pays Cité de Carcassonne),Pinot Noir,Laroque
35983,US,"This wine is all varietal. It brings aromas of toast, barrel spice, licorice and jammy red fruit that are followed by full-bodied red-fruit flavors. The tannins provide a firm grip.",,91,65.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Tenor 2013 Merlot (Columbia Valley (WA)),Merlot,Tenor
35991,US,"Ripe blackberry, cherry and cassis flavors join with caramelized oak to yield this rich, opulent Cabernet. It's an elaborate wine, but too young, with brusque tannins. Give it until 2020–2021 and see how it's doing.",,90,60.0,California,Rutherford,Napa,,,Scarlett 2011 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Scarlett
36002,New Zealand,"Bright and bouncy, this gluggable Pinot Noir sings with juicy red berry fruit, a touch of cinnamon and an earthy core. Texturally silky with a savory finish, this easy-going sipper deserves 20 minutes in the fridge to really turn up the refreshment dial.",,89,25.0,Marlborough,,Sonoma,,,Misty Cove 2015 Pinot Noir (Marlborough),Pinot Noir,Misty Cove
36267,South Africa,"A forward and fruity wine, with red apple flesh, melon and tropical fruit aromas and flavors that are laced with just a hint of oak. The medium-weight mouth is juicy and clean, and the finish brisk and refreshing.",,87,13.0,Western Cape,,Willamette Valley,Lauren Buzzeo,@laurbuzz,False Bay 2010 Chenin Blanc (Western Cape),Chenin Blanc,False Bay
36281,US,"Just 44 cases of this fragrant and elegant reserve were made from the estate vineyard's oldest vines; at 35 years of age they have the grace and sensuous elegance that only time can bring. Give the wine a few moments to open and up come sweet minty notes, chocolaty oak and rather delicate flavors of raspberry and pomegranate, struck against metal, mineral and earth.",Olson Vineyard Old Vine Reserve,92,100.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Torii Mor 2006 Olson Vineyard Old Vine Reserve Pinot Noir (Dundee Hills),Pinot Noir,Torii Mor
36283,France,"Groseilles is French for red currant, and there is a definite red-fruit character here, with a hint of smokiness and sweet tannins over layers of wood. The wine is still young and relatively soft, but offers aging over the next three to four years.",Les Groseilles Premier Cru,91,,Burgundy,Chambolle-Musigny,Washington Other,Roger Voss,@vossroger,Henri de Villamont 2007 Les Groseilles Premier Cru  (Chambolle-Musigny),Pinot Noir,Henri de Villamont
36342,Spain,"Starts out with baked, mulchy aromas of earthy leather, raisin and tobacco and gets more complex with air. The palate is narrow and clean, with good intensity and flavors of brown sugar, mocha and dried berry fruits. More light and oaky than fruity on the finish. Ready to drink now.",Rioja Bordón Gran Reserva Tempranillo,90,24.0,Northern Spain,Rioja,Napa,Michael Schachner,@wineschach,Bodegas Franco-Españolas 2004 Rioja Bordón Gran Reserva Tempranillo  (Rioja),Tempranillo Blend,Bodegas Franco-Españolas
36349,Israel,"Underipe nectarine, lemon pith and a touch of freshly dried grass start off the bouquet of this Chardonnay. The medium-weight palate transitions into ripe flavors of melon and pear flesh that carry through to the slightly flabby finish.",Liza,86,,Galilee,,Washington Other,Lauren Buzzeo,@laurbuzz,Alexander 2011 Liza Chardonnay (Galilee),Chardonnay,Alexander
36457,Italy,"Like many Roero wines this vintage, the winning key here is a balance between ripe fruit aromas and a tightly structured consistency. The wine's power and body is rendered more approachable thanks to careful oak softness.",Bric Valdiana,88,,Piedmont,Roero,New York Other,,,Giovanni Almondo 2008 Bric Valdiana  (Roero),Nebbiolo,Giovanni Almondo
36609,Spain,"Aromas of currant, plum, herbs and dry brush are fresh, focused and don't try too hard. Wiry and juicy on the palate but not all that deep, this blend of 40% Cabernet and 60% Mencía tastes of pointed plum and raspberry, flavors that turn a touch sour on a zesty, acidic finish.",Palacio de Arganza Cabernet Sauvignon-Mencia,87,24.0,Northern Spain,Vino de la Tierra de Castilla y León,Columbia Valley,Michael Schachner,@wineschach,Vinos de Arganza 2012 Palacio de Arganza Cabernet Sauvignon-Mencia Red (Vino de la Tierra de Castilla y León),Red Blend,Vinos de Arganza
36650,US,"This is a frankly sweet sparkling wine, with sugary orange, lime, strawberry and vanilla flavors. If you like your bubblies with jammy sweetness, it's for you.",Grand Cuvee,85,13.0,California,California,California Other,,,Four Paws & A Tail NV Grand Cuvee Sparkling (California),Sparkling Blend,Four Paws & A Tail
36697,US,"A disagreeable wine, with so much oak, all you can taste is sugary butterscotch. Too bad, because there's a decent Chardonnay buried beneath.",,82,16.0,California,Carneros,Napa-Sonoma,,,Benziger 2009 Chardonnay (Carneros),Chardonnay,Benziger
36729,Canada,"The Okanagan has the capability to produce delicate, almost ethereal Pinot Noirs, and this fine example proves the point. Fragrant and feminine, its strawberry and cherry fruit ripe enough to suggest fresh pastry, it's simply delicious, offering complexity and persistence as well as immediate enjoyment.",,92,32.0,British Columbia,Okanagan Valley,North Coast,Paul Gregutt,@paulgwine ,Burrowing Owl 2014 Pinot Noir (Okanagan Valley),Pinot Noir,Burrowing Owl
36853,US,"This shows its residual sugar without quite masking the very tart fruit. Flavors are simple and clean, hinting at barely ripe melon, sweetened with a bit of sugar.",,85,14.0,Oregon,Willamette Valley,Sierra Foothills,Paul Gregutt,@paulgwine ,Kramer 2013 Müller-Thurgau,Müller-Thurgau,Kramer
36907,Portugal,"This bone-dry wine made from 85% Arinto has crisp freshness and texture. It's lively with a strong mousse and lemon and green apple fruitiness. Sophisticated and wearing its bottle age well, it finishes with a toasty aftertaste. Drink now.",Marquês de Marialva Extra Bruto Cuvée,90,33.0,Bairrada,,Sierra Foothills,Roger Voss,@vossroger,Adega de Cantanhede 2011 Marquês de Marialva Extra Bruto Cuvée Sparkling (Bairrada),Portuguese Sparkling,Adega de Cantanhede
36975,Portugal,"This wood-aged blend of Arinto and Chardonnay is a fine contrast between the round toastiness of the Chardonnay and the fresher, tank-fermented Arinto. It works to give a ripe, full wine that is textured, with ripe apple flavors lifted by acidity. Drink from 2017.",Reserva Branco,89,14.0,Tejo,,Central Coast,Roger Voss,@vossroger,Quinta da Alorna 2014 Reserva Branco White (Tejo),Portuguese White,Quinta da Alorna
37084,France,"A pale-colored rosé, fresh and very dry, this is crisp and light. Attractive raspberry and red currant fruits are cut by acidity. The tangy texture is lively and crisp.",Première Cuvée Extra Brut Rosé,88,68.0,Champagne,Champagne,Oregon Other,Roger Voss,@vossroger,Bruno Paillard NV Première Cuvée Extra Brut Rosé  (Champagne),Champagne Blend,Bruno Paillard
37192,Germany,"This fruit-driven wine lacks a touch of minerality but features admirably pure, focused notes of perfectly ripe apples, pineapple and citrus. It's a sweet, medium-bodied spätlese that's plump and succulent, delicious sipped on its own on a warm summer evening. Imported by Chapin Cellars, LLC.",Piesporter Goldtröpfchen Spätlese,90,16.0,Mosel-Saar-Ruwer,,California Other,Joe Czerwinski,@JoeCz,Johann Haart 2006 Piesporter Goldtröpfchen Spätlese Riesling (Mosel-Saar-Ruwer),Riesling,Johann Haart
37233,Italy,"This bright, easygoing red opens with aromas of wild berry, violet and a hint of scorched earth. The enjoyable no-frills palate offers red cherry, raspberry and a hint of ground pepper framed in supple tannins. Enjoy through 2017.",Campo Maccione,87,16.0,Tuscany,Morellino di Scansano,Washington Other,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2015 Campo Maccione  (Morellino di Scansano),Red Blend,Rocca delle Macìe
37261,US,"The aromas of black fruit, vanilla and high-toned spice are brooding but display a sense of purity. The flavors are lighter styled, tart and supple, with bitters on the finish. Far from a big brawny bottle, it explores the variety's nuance.",Exordium Weinbau Vineyard,90,55.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Script 2012 Exordium Weinbau Vineyard Cabernet Sauvignon (Wahluke Slope),Cabernet Sauvignon,Script
37382,Italy,"Heady aromas of white spring flower, white stone fruit and crushed herb take center stage on this fragrant white. On the succulent palate, notes of white almond and thyme underscore white peach, lemon drop and yellow apple alongside fresh acidity. A savory mineral note suggesting saline graces the lingering finish.",San Vigilio,90,23.0,Lombardy,Lugana,Finger Lakes,Kerin O’Keefe,@kerinokeefe,Selva Capuzza 2016 San Vigilio  (Lugana),Turbiana,Selva Capuzza
37433,France,"This is a stalky, tight and dry wine. Maybe that's because it's young, but the fruit is way behind the dry, tannic and tough exterior. It's hard to see this softening enough.",Cuvée de l'Aubigue,84,15.0,Provence,Côtes de Provence,Finger Lakes,Roger Voss,@vossroger,Domaine les Fouques 2012 Cuvée de l'Aubigue Red (Côtes de Provence),Red Blend,Domaine les Fouques
37444,France,"This blend of Grolleau and Gamay has an attractive onion-skin-pink color. Fruity and with red-currant flavors, it is soft and lively. There is a nutty character that adds to the pleasure of this easygoing ready-to-drink wine.",Brut Rosé,87,12.0,Loire Valley,Touraine,North Coast,Roger Voss,@vossroger,Paris-Simoneau NV Brut Rosé Sparkling (Touraine),Sparkling Blend,Paris-Simoneau
37537,Chile,"Pear and apple aromas receive a kick from some creamy, vanilla-tinged oak. The palate is mostly tangerine and lime, with some rich baked-apple undertones. The lengthy finish is solid, as is the mouthfeel. Best Buy.",Classic,85,8.0,Central Valley,,Finger Lakes,Michael Schachner,@wineschach,Carmen 2002 Classic Chardonnay (Central Valley),Chardonnay,Carmen
37571,US,"Clear and light in color, this is an earthy, stemmy wine that discloses rhubarb, cranberry and black tea, on the more extreme side of tart. Light bodied, it stays fresh on the palate, with some tension and grip, finishing with an additional note of tartness.",,88,32.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,W.H. Smith 2012 Pinot Noir (Sonoma Coast),Pinot Noir,W.H. Smith
37739,France,"Fresh and fruity, this simple Chardonnay shows crispness as well as white fruits, orange zest and a lively lemon aftertaste. Drink now.",,86,35.0,Burgundy,Pouilly-Vinzelles,Napa,Roger Voss,@vossroger,La Soufrandière 2012  Pouilly-Vinzelles,Chardonnay,La Soufrandière
37970,Australia,"This plush, full-bodied wine is already delicious, delivering wave after wave of savory fruit flavor, something like soy-marinated, char-grilled beef. Tannins are supple enough to make this wine drinkable now, yet plentiful enough to suggest ample cellaring potential. Drink now-2030.",Alluvial Fans,92,35.0,South Australia,McLaren Vale,Sonoma,Joe Czerwinski,@JoeCz,Kangarilla Road 2012 Alluvial Fans Shiraz (McLaren Vale),Shiraz,Kangarilla Road
38017,Italy,"Foaming and fresh, this lively dessert wine doles out aromas and flavors of ripe yellow peach, juicy apricot, candied lemon drop and a hint of aromatic herb. A soft perlage and fresh acidity lift the creamy flavors.",,87,19.0,Piedmont,Moscato d'Asti,Willamette Valley,Kerin O’Keefe,@kerinokeefe,CarlindePaolo 2015  Moscato d'Asti,Moscato,CarlindePaolo
38043,US,"Tastes its best now, with jammy blackberry, cherry and raspberry flavors, and a rich overlay of oak. The tannins and acids are soft and gentle.",Caton Vineyard,86,49.0,California,Sonoma Valley,Sonoma,,,Ty Caton 2008 Caton Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Ty Caton
38084,Italy,"Spanish broom, honeysuckle and exotic fruit aromas carry over to the rounded palate, along with yellow peach and candied lemon drop notes. A bitter almond flavor closes the finish.",Gaudium,88,22.0,Southern Italy,Fiano di Avellino,Napa,Kerin O’Keefe,@kerinokeefe,I Capitani 2016 Gaudium  (Fiano di Avellino),Fiano,I Capitani
38102,France,"Ripe and richly fruity, the wine is full bodied with great acidity as well as firm tannins. It will keep for many years. Bold tannins and a fine tension between the fruit and acidity are all promising for the future. Drink this impressive wine from 2025.",,94,120.0,Bordeaux,Pessac-Léognan,Central Coast,Roger Voss,@vossroger,Château Pape Clément 2014  Pessac-Léognan,Bordeaux-style Red Blend,Château Pape Clément
38202,Uruguay,"This blend of Pinot Noir and Chardonnay is orange in color and smells neutral except for a note of orange peel. On the palate, this has a grabby skins-driven texture. Short flavors of stone fruits are chunky and clunky. Other than having a mild flavor of nectarine, the finish is neutral.",Reserve Collection Blanc de Noir,84,20.0,Canelones,,California Other,Michael Schachner,@wineschach,Marichal 2015 Reserve Collection Blanc de Noir Rosé (Canelones),Rosé,Marichal
38272,France,"Pale lemon color. Delicately aromatic showing some citrus and floral notes. Crisp with moderate intensity of fresh citrus fruit, lime sherbet, spice and a little minerality. Slightly linear, pleasant and easy drinking. Medium-bodied with a moderate lemony finish.",Trois Chateaux,87,34.0,Alsace,Alsace,Central Valley,,,Kuentz-Bas 2008 Trois Chateaux Muscat (Alsace),Muscat,Kuentz-Bas
38347,France,"This is a soft wine, lightly creamy and with simple red fruit, citrus fruits and acidity to match. It is an easygoing fruity wine that is ready to drink.",La Petite Marquise Brut Rosé,85,,Loire Valley,Crémant de Loire,California Other,Roger Voss,@vossroger,Cave de Saumur NV La Petite Marquise Brut Rosé Sparkling (Crémant de Loire),Sparkling Blend,Cave de Saumur
38364,US,"Intense and extracted, with vanilla and char aromas upfront and cherry schnapps flavors in the mouth. Smooth tannins suggest a lean meat such as veal cutlets. Drink now to 2011.",Reserve,86,22.0,New York,North Fork of Long Island,Long Island,,,Christiano Family 2005 Reserve Merlot (North Fork of Long Island),Merlot,Christiano Family
38468,France,"A fruity, perfumed wine that has attractive acidity as well as spice. The black currant fruit gives the wine a crisp edge as well as an easy approachability. Drink now.",,86,12.0,Bordeaux,Bordeaux,Willamette Valley,Roger Voss,@vossroger,Château Haut Pougnan 2015  Bordeaux,Bordeaux-style Red Blend,Château Haut Pougnan
38667,Italy,"Lightly scented, this offers aromas of white spring flowers, citrus peel and a whiff of chopped herbs. The linear palate offers yellow apple, pear and thyme alongside racy acidity and brisk bubbles.",,87,22.0,Veneto,Valdobbiadene Prosecco Superiore,Columbia Valley,Kerin O’Keefe,@kerinokeefe,Borgoluce NV  Valdobbiadene Prosecco Superiore,Glera,Borgoluce
38689,Spain,"Aromas of briny red fruits, dried cheese and brick dust set up a grabby, raw feeling palate with flavors of roasted berry fruits, cassis, rubber and earth. A standard finish with a touch of heat confirms that this is solid everyday stuff.",Próximo,86,10.0,Northern Spain,Rioja,Willamette Valley,Michael Schachner,@wineschach,Marqués de Riscal 2010 Próximo  (Rioja),Tempranillo Blend,Marqués de Riscal
38729,Chile,"Talk about an overoaked wine. From the start, this struggles to keep it real. Aromas of shoe polish, vanilla and scorched oak are dominant. Firm and tannic in the mouth, this Carignan tastes almost entirely of wood resin and mint. That this is oaky and resiny on the finish is no surprise.",Edición Limitada,84,35.0,Loncomilla Valley,,Southern Oregon,Michael Schachner,@wineschach,Cremaschi Furlotti 2011 Edición Limitada Carignan (Loncomilla Valley),Carignan,Cremaschi Furlotti
38786,US,"This recent addition to the lineup at DeLille blends Cabernet from Klipsun, Ciel du Cheval, Grand Ciel and Upchurch vineyards. It's a fine effort, structured like the scaffolding on a high-rise building, narrow and vertical, with a spine of steel and a core of cassis. Firm acidity completes the picture.",Four Flags,91,65.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,DeLille 2011 Four Flags Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,DeLille
38929,US,"This top-tier bottling from Steve Martell, which blends 62% Grenache with 29% Syrah, 5% Mourvèdre and 4% Petite Sirah, offers roasted coffee, charred black currant, burnt wood and baked earth aromas. The palate is tight and bright with flashy boysenberry and black raspberry flavors balanced by anise and sagebrush accents.",Praying Mantis,93,65.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Kaleidos 2015 Praying Mantis Red (Paso Robles),Rhône-style Red Blend,Kaleidos
38948,France,"This is a sweet, very perfumed wine with pleasant candy flavors. Rich rosewater and spice notes add complexity, and chalk soils lend a crisp edge that cuts into the opulent character of the wine. It could age, not for long, so drink until 2018.",Pfersigberg Grand Cru,90,28.0,Alsace,Alsace,Willamette Valley,Roger Voss,@vossroger,Domaine Charles Baur 2011 Pfersigberg Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Domaine Charles Baur
38984,US,"A blend of three grapes, this unusual ice wine merges bright fruit and floral components of Vidal Blanc and Muscat with the smoky, gamy tones of the hybrid grape Marechal Foch. It's intense with honey and apple flavor, but spiked with distinct whiffs of smoke and potpourri. Balanced with bright, orange acidity, it finishes with a hint of lemon-pith astringency.",Fiori Delle Stelle Ice Wine Block 1 Vidal Blanc-Golden Muscat-Marechal Foch,88,50.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Casa Larga 2010 Fiori Delle Stelle Ice Wine Block 1 Vidal Blanc-Golden Muscat-Marechal Foch White (Finger Lakes),White Blend,Casa Larga
39114,US,"A blend of 34% Viognier, 27% Grenache Blanc, 22% Marsanne and 17% Roussanne, this bottling is clean and light on the nose, with dried white flowers, ripe apples, Asian pear and a wet river -tone touch. The palate is more about texture and acidity that strong flavors, proving quite tangy if not a tad sour.",White Kuvee,88,38.0,California,Adelaida District,Central Coast,Matt Kettmann,@mattkettmann,Kiamie 2015 White Kuvee White (Adelaida District),Rhône-style White Blend,Kiamie
39147,Italy,"Ferrero's Rosso di Montalcino offers an interesting layer of smoked ham or beef jerky that sits over a core of juicy berry fruit. Smoke flavors also appear in the mouth and although the wine's consistency is not too thick or dense, those buoyant aromas and flavors do last a long time.",,88,21.0,Tuscany,Rosso di Montalcino,Columbia Valley,,,Ferrero 2007  Rosso di Montalcino,Sangiovese Grosso,Ferrero
39153,Australia,"Although this starts off showing loads of vanilla and bright, boysenberry-like fruit, this is not a simple fruity concoction; there's some elegance here, and some savory notes of coffee and roasted meat as well. Drink this rich, full-bodied Shiraz over the next few years.",Dead Letter Office,91,27.0,South Australia,McLaren Vale-Padthaway,Sierra Foothills,Joe Czerwinski,@JoeCz,Henry's Drive Vignerons 2008 Dead Letter Office Shiraz (McLaren Vale-Padthaway),Shiraz,Henry's Drive Vignerons
39185,US,"This is an exceedingly light for a Cab with a reserve designation. It's also astringent, with flavors of vanilla and cut tobacco overtaking the thin fruit, and a finish that resolves in bitter coffee grounds.",Proprietor's Reserve,85,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Maryhill 2011 Proprietor's Reserve Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Maryhill
39191,Austria,"Often Bründlmayer will make a sweet wine from the Muscat grape. This wine is dry, with an intense, perfumed character. This is full and rich, with lychee and quince flavors.",,88,,Niederösterreich,,Oregon Other,Roger Voss,@vossroger,Bründlmayer 2011 Gelber Muskateller (Niederösterreich),Gelber Muskateller,Bründlmayer
39284,Italy,"Aromas of toasted hazelnut, underbrush, berry and game take center stage. The gamey note carries over to the simple, easygoing palate along with raspberry and a savory touch of grilled herb. A hint of orange peel backs up racy acidity and short-lived tannins.",,87,30.0,Tuscany,Rosso di Montalcino,Central Coast,Kerin O’Keefe,@kerinokeefe,Livio Sassetti 2014  Rosso di Montalcino,Sangiovese,Livio Sassetti
39341,France,"This is a fruity, juicy wine that shows great tropical and citrus fruits. It is rich, but balanced with herbaceousness and fine, fresh acidity. It has a tangy texture that gives a good bite to the finish.",Réserve Spéciale,88,,Bordeaux,Bordeaux Blanc,Napa,Roger Voss,@vossroger,Domaines Barons de Rothschild (Lafite) 2012 Réserve Spéciale  (Bordeaux Blanc),Bordeaux-style White Blend,Domaines Barons de Rothschild (Lafite)
39355,France,"The 18th-century estate that was once painted by Cézanne has produced a ripe, full-bodied wine. It is rounded and rich, full of red berries and some tannins. Age this wine and drink, with food, from early 2016.",,89,15.0,Provence,Côtes de Provence,Central Valley,Roger Voss,@vossroger,Château de Pourcieux 2014 Rosé (Côtes de Provence),Rosé,Château de Pourcieux
39394,Italy,"Regina is Renieri's super Tuscan with a feminine soul. A pure expression of Syrah, the lush wine is soft, velvety and enduring in the mouth. Its momentum holds strong thanks to afternotes of berry fruit, leather and black pepper.",Regina di Renieri,90,30.0,Tuscany,Toscana,Columbia Valley,,,Renieri 2008 Regina di Renieri Syrah (Toscana),Syrah,Renieri
39425,Italy,"This crystalline sparkling wine delivers very distinctive aromas of apricot, mature melon, caramel, butterscotch and yellow rose. The wine has enough natural structure and acidity to pair with quiche Lorraine.",,86,,Veneto,Monti Lessini,Sonoma,,,Fongaro 2006 Sparkling (Monti Lessini),Sparkling Blend,Fongaro
39441,Chile,"Varietally correct aromas of cured ham, honeysuckle blossom and orange peel are fair and solid. This is a bit flat in feel, without much zest or snap. Flavors of green banana and lightly bitter green fruits fall off quickly on the finish.",Special Reserve,86,15.0,Colchagua Valley,,North Coast,Michael Schachner,@wineschach,Siegel 2016 Special Reserve Viognier (Colchagua Valley),Viognier,Siegel
39453,US,"A soft, nicely oaked Merlot with flavors of baked plum and ripe blackberry. Full-bodied in every sense of the word, with just a sprinkling of spice on the finish.",Estate,86,24.0,California,Santa Clara Valley,Central Coast,Virginie Boone,@vboone,Jason-Stephens 2009 Estate Merlot (Santa Clara Valley),Merlot,Jason-Stephens
39510,US,"An opening of toasty caramel gives this wine a full-bodied weightiness and inviting richness on the nose and palate, offering a roundness of vanilla and peach along the way. Full and ripe, it finishes in a lift of balanced acidity.",,88,19.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Black Stallion 2013 Chardonnay (Napa Valley),Chardonnay,Black Stallion
39522,France,"Dense young tannins and 18 months in oak dominate the wine, promising a rich future. The fruit weight is all there, ripe blackberry flavors that will come through over the next months. Marie-Dominique and Jean Watrin have been the owners since 1994. Drink this concentrated wine from 2019.",,90,45.0,Bordeaux,Cadillac Côtes de Bordeaux,Willamette Valley,Roger Voss,@vossroger,Château la Doyenne 2014  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Doyenne
