id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
43480,US,"For the price, this Chardonnay will do nicely, tasting of very ripe mango and Nilla wafer, an all-around crisp, medium-bodied white with good balance between fruit, and acidity and light alcohol. Will pair deliciously with crab.",In The Groove,87,10.0,California,California,California Other,Virginie Boone,@vboone,Salvatore Principe 2010 In The Groove Chardonnay (California),Chardonnay,Salvatore Principe
43490,Austria,"A very shy, neutral nose opens up into a slender but creamy, fluid and very balanced palate. When Pinot Blanc received such masterful treatment it shows its true pedigree. There is the subtlest hint of smoky oak and a wonderfully woven midpalate and just a few glimpses of red apple.",,92,34.0,Leithaberg,,North Coast,Anne Krebiehl MW,@AnneInVino,Tinhof 2014 Weissburgunder (Leithaberg),Weissburgunder,Tinhof
43501,Australia,"This wine shows ultraripe fruit, with cola and sweet-oak spice wrapped in a plush texture and juicy finish. A simple, user-friendly weeknight glugger.",,86,8.0,Australia Other,South Eastern Australia,New York Other,,,Little Penguin 2015 Shiraz (South Eastern Australia),Shiraz,Little Penguin
43510,US,"Dry and crisp, with peach and citrus flavors and a touch of oak, this wine benefitted from a cool growing season in usually hot Paso Robles. It has the acidity of a true coastal white wine.",,84,19.0,California,Paso Robles,Central Coast,,,Robert Hall 2006 Chardonnay (Paso Robles),Chardonnay,Robert Hall
43529,Italy,"Made from 100% Sagrantino, vinified and aged in steel and concrete tanks, this surprisingly easy-drinking selection offers aromas of black cherry, vanilla, toast, anisette and fennel. The palate delivers flavors of black cherry, blue berry and mineral, with polished tannins and bright acidity.",Contrario,88,25.0,Central Italy,Umbria,South Coast,Kerin O’Keefe,@kerinokeefe,Antonelli 2009 Contrario Sagrantino (Umbria),Sagrantino,Antonelli
43536,US,"Sourced from excellent Yakima Valley sites, fermented in stainless steel, and ripened perfectly to 13.5% alcohol, this juicy, fresh, fruit-laden wine captures the ideal mix of snappy citrus and luscious stone fruits. Delicious.",,89,11.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Waterbrook 2009 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Waterbrook
43547,US,"Planted in 1993, this four-acre, cool-climate vineyard had a relatively late harvest in 2005, which can, in the Pacific Northwest, result in more European, vertically structured wines. This is wrapped up tight, and is far away from the sweet, succulent fruit of California Pinot Noir, but its pleasures are many and varied. Clear and bright, its berry-cherry fruit is shaded with leaf and earth. The tannins are firm but quite polished, and the flavors meld together seamlessly.",Roosevelt Vineyard,91,55.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Elk Cove 2005 Roosevelt Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Elk Cove
43556,US,"From an estate vineyard off Olivet Lane in the heart of the Santa Rosa Plain, this wine is comparatively intense and meaty compared to some of its counterparts from the cooler Sebastopol Hills. Earthy mushroom and a tart, tangy note of orange give it a lift, along with a light layering of fresh-cut rose, before finishing in richer, dark chocolate.",BCD Vineyard,91,42.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Balletto 2013 BCD Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Balletto
43567,Italy,"A perfect collaboration between two celebrated Tuscan estates, this plush wine is stacked tall with pretty aromas of cola, sweet spice, root beer, clove, toast and forest fruit. There's harmony and elegance here and the wine takes on marvelous shape in the mouth where it builds in intensity.",50 & 50,92,155.0,Tuscany,Toscana,South Coast,,,Avignonesi-Capannelle 2004 50 & 50 Red (Toscana),Red Blend,Avignonesi-Capannelle
43570,Italy,"Made from organically farmed grapes, this sparkling wine from Central Italy has tangy citrus, apple and nutty sensations. Big, steely bubbles and vivacious acidity create a somewhat rough mouthfeel.",Brut,85,26.0,Italy Other,Vino Spumante,California Other,Kerin O’Keefe,@kerinokeefe,Saladini Pilastri NV Brut Pecorino (Vino Spumante),Pecorino,Saladini Pilastri
43574,Italy,"This is a sophisticated blend of Carignano, Cabernet Sauvignon and Merlot, and it's always delightful. This vintage shows intense, soft notes of dried sage and rosemary.",Barrua,92,60.0,Sicily & Sardinia,Isola dei Nuraghi,Napa,,,Agricola Punica 2008 Barrua Red (Isola dei Nuraghi),Red Blend,Agricola Punica
43582,US,"A fabulous Petite Sirah for serious fans of the variety. Shows typically big tannins and high alcohol, with full-bodied, concentrated mountain flavors of blackberries, currants, roasted meat and pepper. Best of all is the balance of its parts, resulting in elegance despite the power.",Madrone Spring Vineyard,93,37.0,California,Rockpile,Sonoma,,,Mauritson 2007 Madrone Spring Vineyard Petite Sirah (Rockpile),Petite Sirah,Mauritson
43599,Australia,"Classic Cabernet, from its mint and cassis aromas to its ample weight and long, plush finish. This is full and velvety, with hints of cedar and vanilla blending easily into the whole. Approachable now, it should age well through at least 2025.",Dead Ringer,92,60.0,South Australia,McLaren Vale,South Coast,Joe Czerwinski,@JoeCz,Wirra Wirra 2010 Dead Ringer Cabernet Sauvignon (McLaren Vale),Cabernet Sauvignon,Wirra Wirra
43605,US,"Soft and fruity, this Bordeaux blend has a splash of Syrah. It's dry and grippy in tannins, and there's a dried herb edge to the blackberry fruit. Finishes polished and elegant, but the softness suggests early drinking.",Proprietary Red Wine,87,55.0,California,Oak Knoll District,Napa,,,Corley 2004 Proprietary Red Wine Red (Oak Knoll District),Cabernet Blend,Corley
43623,Italy,"Some 18 months of careful oak aging have shaped a deep, layered wine with loads of cherry and cola. The wine shows a compact, streamlined structure but there is backbone here and the fresh acidity at the end really hits the spot.",Bliss,92,,Tuscany,Toscana,California Other,,,Batzella 2007 Bliss Syrah (Toscana),Syrah,Batzella
43638,US,"This is a spicy, softly lush offering of Cabernet sourced from a tiny part of the Larkmead Vineyard in northern Napa Valley. Black and red currant play off one another well, before revealing subtle layers of dried herb and tobacco leaf, the finish as cushy as the opening and midpalate of the wine.",,91,90.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Covenant 2011 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Covenant
43651,US,"Tangy cranberry fruit carries light impressions of stem, in a compact frame. This single vineyard offering gains depth as it breathes, and shows enough stuffing for some mid-length cellar potential. Drink 2018–2024.",Cattrall Brothers Vineyard,90,48.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Big Table Farm 2014 Cattrall Brothers Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Big Table Farm
43667,France,"The nose is shy but promises development with its heady note of chamomile. The palate reinforces this soothing, herbal and balm-like feeling even more, seemingly dissolving dried chamomile aromas in a sea of fluid, fresh lemon. The palate is absolutely dry and comes with a wonderful lightness of touch. Despite the ripeness of the 2012 vintage this has ease and a spring in its step. This wine is lovely now and will continue to evolve for a long time. Concentration will make sure of that. Drink 2017–2030.",Muenchberg Grand Cru,94,22.0,Alsace,Alsace,Sonoma,Anne Krebiehl MW,@AnneInVino,Domaine G. Metz 2012 Muenchberg Grand Cru Riesling (Alsace),Riesling,Domaine G. Metz
43668,Italy,"Clove, allspice and moist earth emerge first on the nose and are followed by blackberry and dried black fruit. There's a mature note behind all the dense concentration and the wine end with a blast of black cherry and lasting spice.",,88,,Tuscany,Vino Nobile di Montepulciano,Long Island,,,Nottola 2006  Vino Nobile di Montepulciano,Prugnolo Gentile,Nottola
43671,Austria,"Apart from fresh citrus peel and yeasty savoriness, this Grüner delivers a full herbal repertoire of chervil and rocket, watercress and lemon balm. The spine is of lemony acidity, painting a picture of thrilling, concentrated freshness, interspersed with peppery layers of interest and a nearly endless herbal finish.",Wechselberg,93,19.0,Kamptal,,Long Island,Anne Krebiehl MW,@AnneInVino,Eichinger 2014 Wechselberg Grüner Veltliner (Kamptal),Grüner Veltliner,Eichinger
43674,Italy,"Intense aromas of rose, iris, perfumed berry and eucalyptus lead the way on this radiant wine. The vibrant palate offers juicy wild cherry, raspberry, grilled sage, menthol and dark kitchen spice while firm, fine-grained tannins provide the framework.",Margheria,93,75.0,Piedmont,Barolo,Central Valley,Kerin O’Keefe,@kerinokeefe,Azelia 2011 Margheria  (Barolo),Nebbiolo,Azelia
43716,Italy,"Castelgiocondo's Brunello aptly represents the new face of Montalcino with its plump, well-extracted and modern style. The wine is packed with soft black cherry, chocolate and coffee aromas and shows a smooth, long-lasting finish.",,93,72.0,Tuscany,Brunello di Montalcino,Oregon Other,,,Castelgiocondo 2006  Brunello di Montalcino,Sangiovese Grosso,Castelgiocondo
43729,US,"The producer does a nice job with this concoction of 45% Merlot and 31% Malbec, with smaller percentages of Cabernet Sauvignon and Petit Verdot making up the rest. Dark, extracted color leads the way to thick, leathery textures atop aspects of baked bread, coffee and cedar that accent the big tannin and flavor.",,90,20.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,St. Francis 2013 Claret (Sonoma County),Claret,St. Francis
43750,Italy,"Aged only in stainless steel, this crisp effort shows subtle aromas of toasted almond and butter backed by notes of stone fruit and dried grass. It finishes with a rich, smooth texture.",,87,15.0,Northeastern Italy,Colli Orientali del Friuli,Finger Lakes,,,Petrucco 2010 Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,Petrucco
43752,Argentina,"Probably the best wine we've tasted from Santos Beck. This has a jammy, meaty nose accented by hard spices, while the palate is creamy and a touch brambly. Coffee, pepper and tannins work the finish. Drink now.",Gran,85,15.0,Mendoza Province,Mendoza,California Other,Michael Schachner,@wineschach,Santos Beck 2004 Gran Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Santos Beck
43755,US,"Aromas of smoky peach, citrus blossom and crushed stone are enticing and inviting. The palate of this unoaked Chardonnay is restrained and green apple focused, with a refreshing lemon-lime vein running down the backbone.",,87,20.0,Virginia,Monticello,North Coast,Alexander Peartree,,The Boneyard 2013 Chardonnay (Monticello),Chardonnay,The Boneyard
43778,Austria,"Zesty, fresh tangerine and grapefruit notes show on the nose of this textbook dry Riesling. The palate brings those fresh, aromatic citrus elements into full force. Though slender and streamlined in body, it's full of life, vibrant juiciness and verve.",Badener Berg,90,19.0,Niederösterreich,,Central Coast,Anne Krebiehl MW,@AnneInVino,Stadlmann 2016 Badener Berg Riesling (Niederösterreich),Riesling,Stadlmann
43779,US,"This wine's thick and buttery aromas range from cashew cream and caramel to honeysuckle and Maui onion. Its powerful acidity cuts through the palate's unctuous and oily qualities, with buttercream and lemon juice flavors combining for a big personality.",Dijon Clone,90,25.0,California,Arroyo Seco,Central Coast,Matt Kettmann,@mattkettmann,Scott Family 2015 Dijon Clone Chardonnay (Arroyo Seco),Chardonnay,Scott Family
43812,US,"Shows everything great about its vintage and terroir. It's a strong, young Pinot Noir, rich in tannins and dense in almost jammy blackberries, cherries and chocolaty cola that are delicious in and of themselves. As good as it is, this is a wine that wants some time to integrate and mellow. Give it until 2011, if you can.",Bien Nacido Vineyard,93,40.0,California,Santa Maria Valley,Central Coast,,,Byron 2007 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Byron
43824,France,"Soft tannins and a rounded texture make this wine almost drinkable now. The smooth structure only slowly shows tannins and acidity. A fresh, raspberry fruit character will allow the wine to develop. Drink now, although better from 2017.",Clos des Guettes Premier Cru,89,41.0,Burgundy,Savigny-lès-Beaune,Sonoma,Roger Voss,@vossroger,Henri de Villamont 2012 Clos des Guettes Premier Cru  (Savigny-lès-Beaune),Pinot Noir,Henri de Villamont
43828,Portugal,"A celebration of the generation that has run the estate, this wine is powerful and firmly structured. Made for long-term aging, it's packed with dusty tannins and dense, juicy blackberry fruit and has a concentrated aftertaste. Still developing, it will be ready from 2019.",Gerações Colheita Seleccionada,92,36.0,Alentejano,,Oregon Other,Roger Voss,@vossroger,Herdade Grande 2013 Gerações Colheita Seleccionada Red (Alentejano),Portuguese Red,Herdade Grande
43829,France,"A ripe and spicy wine from owner Sophie Holzberg that has tannins as well as rich black fruits. It has a concentrated backdrop that is dry and firm. Full, perfumed and generous, it will age well. Drink from 2019.",,91,16.0,Bordeaux,Francs Côtes de Bordeaux,Southern Oregon,Roger Voss,@vossroger,Château Franc Cardinal 2014  Francs Côtes de Bordeaux,Bordeaux-style Red Blend,Château Franc Cardinal
43832,Argentina,"A medicinal quality comes at you right away, followed by chocolate-coated cherry, creamy oak and a distant note of paint or chemical. Feels round and voluminous, with minty, rubbery flavors of oaky, berry and chocolate. Finishes dry and oaky, with a buttery aftertaste.",Reserve,85,15.0,Mendoza Province,Mendoza,New York Other,Michael Schachner,@wineschach,Caligiore 2010 Reserve Bonarda (Mendoza),Bonarda,Caligiore
43836,France,"Full of ripe fruit, opulent and concentrated, this is a fabulous and impressive wine. It has a beautiful line of acidity balanced with ripe fruits. The wood aging is subtle, just a hint of smokiness and toast. This is one of those wines, from a great white wine vintage, that will age many years. Drink from 2024.",,100,848.0,Bordeaux,Pessac-Léognan,South Coast,Roger Voss,@vossroger,Château Haut-Brion 2014  Pessac-Léognan,Bordeaux-style White Blend,Château Haut-Brion
43847,Italy,"This wine opens with aromas of oak, butterscotch and dill that carry over to the palate alongside flavors of vanilla, lemon zest and apricot. This would be a nice alternative for fans of oaked Chardonnay.",Riserva Ambrosia,87,22.0,Central Italy,Verdicchio dei Castelli di Jesi Classico,Long Island,Kerin O’Keefe,@kerinokeefe,Vignamato 2008 Riserva Ambrosia  (Verdicchio dei Castelli di Jesi Classico),Verdicchio,Vignamato
43853,Portugal,"Soft-textured wine, with an edge of minerality, this is deliciously rich, while presenting plenty of fresh acidity. It is ripe, full in the mouth, an explosion of white and yellow fruits, with a great burst of acidity.",Guadalupe Selection Branco,90,20.0,Alentejano,,New York Other,Roger Voss,@vossroger,Quinta do Quetzal 2009 Guadalupe Selection Branco Antão Vaz (Alentejano),Antão Vaz,Quinta do Quetzal
43854,Spain,"Beautiful aromas of forest floor, dusty berry and smoked meats lead to a huge, tannic but tolerable mouthful of toasty blackberry, cassis, chocolate and additional darkness. It's toasty and really long on the finish; almost syrupy but not quite. A tannic effort, like all Griñon wines.",Single Vineyard Estate Bottled,91,40.0,Central Spain,Dominio de Valdepusa,North Coast,Michael Schachner,@wineschach,Marques de Griñon 2005 Single Vineyard Estate Bottled Syrah (Dominio de Valdepusa),Syrah,Marques de Griñon
43855,Italy,"Vibrant and loaded with finesse, this blend of 80% Sangiovese, 15% Cabernet Sauvignon and 5% Cabernet Franc opens with enticing scents of red woodland berry, new leather, Asian spice and a touch of menthol. The youthful palate delivers red currant, wild cherry, star anise and clove alongside a backbone of firm acidity and polished, tightly wound tannins. It will age majestically; drink 2020–2033.",Tignanello,94,105.0,Tuscany,Toscana,Central Coast,Kerin O’Keefe,@kerinokeefe,Marchesi Antinori 2013 Tignanello Red (Toscana),Red Blend,Marchesi Antinori
43868,US,"Much the same blend as Rulo's Syrca (64% Cabernet Sauvignon, 36% Syrah), this is softer and a bit further along the path to maturity, as it is nonvintage. The berry fruit is annotated with sleek streaks of graphite, toast and tobacco. It's just a bit chalky, so pair it with a fatty, juicy steak.",WCF Red,90,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Rulo NV WCF Red Cabernet Sauvignon-Syrah (Columbia Valley (WA)),Cabernet Sauvignon-Syrah,Rulo
43872,US,"Silky on the palate, this offers exotic aromas of orange blossom and spicy cardamom. Juicy in fresh cherry, it combines structured elegance and plenty of power, amid a mouthwatering quality that's seductively delicious and yet just begs the question of how much more nuanced the flavors will be in time. Drink through 2022.",Williams Selyem Estate Vineyard,95,105.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Williams Selyem 2012 Williams Selyem Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem
43887,Italy,"Funky aromas of barnyard, burnt tire rubber and game lead the nose and follow through to the bitter palate along with overripe plums and a note of almond skin. Dusty, almost gritty tannins give it an abrasive but fleeting close.",Volvito Rosso,82,25.0,Southern Italy,Cirò Classico,California Other,Kerin O’Keefe,@kerinokeefe,Caparra & Siciliani 2012 Volvito Rosso  (Cirò Classico),Gaglioppo,Caparra & Siciliani
43890,US,"Packaged in a sexy, Champagne-style bottle, this 100% Grenache is firm and substantial. It underscores fruit flavors of peach, apricot and melon with appealing minerality.",Lawrence Vineyards Grand Klasse,91,22.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Gård 2013 Lawrence Vineyards Grand Klasse Rosé (Columbia Valley (WA)),Rosé,Gård
43900,New Zealand,"This “white label” blend is broad and lush, and it offers typical Bordeaux-blend aromas and flavors of plum, cassis and cigar box. A mocha note comes through on the softly tannic finish. Drink now and over the next few years.",,88,29.0,Waiheke Island,,New York Other,Joe Czerwinski,@JoeCz,Man O' War 2009 Merlot-Cabernet (Waiheke Island),Merlot-Cabernet,Man O' War
43917,US,"A sweetly soft 100% Syrah, made for drinking now. It's jammy and forward in raspberries, cherries and mocha, with a dusting of pepper and cinnamon. Firm tannins provide a good grip in the mouth.",,87,25.0,California,Santa Ynez Valley,Central Coast,,,Zaca Mesa 2008 Syrah (Santa Ynez Valley),Syrah,Zaca Mesa
43919,France,"Christophe Perrot-Minot makes this wine from a parcel of the vineyard that is declassified grand cru. It's opulent and generous, yet it's also minerally and fresh. The sumptuous Chambolle feel is still to come as the wine rounds out and loses its youthful tannins. Age for at least seven years.",La Combe d'Orveau Cuvée Ultra Premier Cru,94,320.0,Burgundy,Chambolle-Musigny,Napa-Sonoma,Roger Voss,@vossroger,Domaine Perrot-Minot 2010 La Combe d'Orveau Cuvée Ultra Premier Cru  (Chambolle-Musigny),Pinot Noir,Domaine Perrot-Minot
43931,Hungary,"This late harvest wine is straw in color, with aromas of yellow peaches, white flowers and apricots. It's well balanced, with a pleasing level of acidity to offset the ripe, fruit-driven palate.",Késöi Szüret Late Harvest,93,26.0,Tokaji,,Napa-Sonoma,Jeff Jenssen,@worldwineguys,Disznókö 2012 Késöi Szüret Late Harvest  (Tokaji),Furmint,Disznókö
43951,US,"Dark in color and offering opulent aromas of crème brûlée and marshmallow, this vineyard-designate is marked by its wealth of orange blossom aromas, an inviting, floral entry. While it exudes richness on the nose, it remains much more restrained and dry on the palate, finishing with leanness and length.",Searby Vineyard,90,55.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Migration 2013 Searby Vineyard Chardonnay (Russian River Valley),Chardonnay,Migration
43952,New Zealand,"Intentionally made in a low-alcohol style, this is both a little underripe and a little sweet. Pungent notes of boxwood, white grapefruit and celery leaf don't lack for character or intensity, but the wine finishes short and noticeably sweet.",Flight Song,86,15.0,Marlborough,,Southern Oregon,Joe Czerwinski,@JoeCz,Brancott 2015 Flight Song Sauvignon Blanc (Marlborough),Sauvignon Blanc,Brancott
43953,South Africa,"Bright aromas of tart apple, melon rind and fresh chrysanthemum dance in the bouquet, while the lively, lightweight palate offers notes of white peach and citrus pith. A subtle astringency graces the close. Drink now.",,85,10.0,Western Cape,,California Other,Lauren Buzzeo,@laurbuzz,Essay 2015 Chenin Blanc (Western Cape),Chenin Blanc,Essay
43961,France,"A terrific effort, this wine highlights the features that make Condrieu special. First is the incredible perfume, like honeyed stone fruit and mango. Second is the richness and texture of the wine, imparting great palate presence. Third is the vibrance of the finish, providing the counterweight to the wine's ripeness and weight. Drink it over the next few years.",Les Vieilles Vignes de Jacques Vernay,93,120.0,Rhône Valley,Condrieu,Central Coast,Joe Czerwinski,@JoeCz,Michel & Stéphane Ogier 2011 Les Vieilles Vignes de Jacques Vernay  (Condrieu),Rhône-style White Blend,Michel & Stéphane Ogier
43990,Spain,"Jumpy cherry and berry aromas are basic. A fruity, fresh palate delivers straightforward berry flavors prior to a quick finish.",Almodí Petit,85,12.0,Catalonia,Terra Alta,South Coast,Michael Schachner,@wineschach,Altavins 2015 Almodí Petit Red (Terra Alta),Red Blend,Altavins
43994,France,Red fruits show strongly in this crisp and lightly tannic wine. A bitter edge spoils the purity of the fruitiness and leaves a dry taste in the mouth. The aftertaste brings back the freshness.,Brut Rosé,85,22.0,Burgundy,Crémant de Bourgogne,Oregon Other,Roger Voss,@vossroger,Bailly-Lapierre NV Brut Rosé  (Crémant de Bourgogne),Pinot Noir-Gamay,Bailly-Lapierre
44034,Austria,"A rich hint of Golden Delicious apples appears first, followed by lively notes of ripe but fresh citrus and juicy Mirabelle plums. The palate has the same juiciness of fresh stone fruit, framed by lemon freshness but also slightness and elegance. This is light bodied, dry and very fresh, with a lovely edge of grapefruit-peel zestiness. The finish is whistle-clean and long.",Ried Bruck Federspiel,92,27.0,Wachau,,California Other,Anne Krebiehl MW,@AnneInVino,Domäne Wachau 2016 Ried Bruck Federspiel Riesling (Wachau),Riesling,Domäne Wachau
44045,Germany,This off-dry white blend offers primary stone-fruit and tangerine flavors in a brisk light-footed package. It's harmoniously sweet with a slightly earthy dusty finish. Drink now.,Platinum Spätlese,86,10.0,Rheinhessen,,Southern Oregon,Anna Lee C. Iijima,,Peter Mertes 2015 Platinum Spätlese White (Rheinhessen),White Blend,Peter Mertes
44068,US,"From vineyards planted between 1973 and 1976 comes this more southerly bottling from the Santa Cruz Mountains-based winery. Pithy and clean, the nose matches kumquat and pomelo with a touch of smoked chicken flesh. The palate leads with a citrusy edge, showing pear flesh in the midpalate and Marcona almond toward the finish. It's mouthwatering with a very full texture.",Old Vine,90,22.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Mount Eden Vineyards 2014 Old Vine Chardonnay (Edna Valley),Chardonnay,Mount Eden Vineyards
44070,France,"There is a skill to making an off-dry Champagne, blending sweetness and the fresh, lively character. This wine doesn't quite make it. The two elements—fruit and sweetness—are not integrated and leave a candied character.",Elixir Demi-Sec Premier Cru,83,63.0,Champagne,Champagne,Long Island,Roger Voss,@vossroger,Bertrand-Delespierre NV Elixir Demi-Sec Premier Cru  (Champagne),Champagne Blend,Bertrand-Delespierre
44115,US,"This shows vanilla, clove, barrel spice and dark fruit aromas. Its fruit flavors are full and laced with upfront barrel notes. It seems a little boozy.",Single Vineyard Series Clifton Hill Vineyard,88,45.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Milbrandt 2014 Single Vineyard Series Clifton Hill Vineyard Syrah (Wahluke Slope),Syrah,Milbrandt
44118,US,"This winery has been making rosé for more than two decades, and nails the recipe especially well this vintage. The brilliant salmon-pink wine shows watermelon, light red cherry and a stony quality on the nose, while the grippy palate engages from the get-go with red plum, riverstone and gravel on the tip of the sip. Strawberry flavors carry through the strong acidity, and the finish is all about texture.",Z Gris,91,20.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Zaca Mesa 2016 Z Gris Rosé (Santa Ynez Valley),Rosé,Zaca Mesa
44121,Australia,"Excessively volatile, with some briary, berry-like fruit that's overwhelmed by slightly pickle-y notes. It's medium in body, but thins out on the finish.",Reserve,81,40.0,Victoria,Pyrenees,South Coast,Joe Czerwinski,@JoeCz,Syan 2003 Reserve Cabernet Sauvignon-Shiraz (Pyrenees),Cabernet Sauvignon-Shiraz,Syan
44126,US,"A blend of 58% Syrah, 38% Cabernet Sauvignon and 4% Mourvèdre, this combinins power with a big yum factor. Potent and rich, with woody, spicy highlights, the juicy fruit flavors favor blackberry and black cherry. A whiff of smoke runs through the finish.",Aix,92,37.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Doyenne 2009 Aix Red (Red Mountain),Red Blend,Doyenne
44128,US,"A big, dry, tannicly astringent wine. It's somewhat awkward now and could develop softness in a year or two. Right now it's like Zinfandel, with brambly tannins and flavors of dark wild berries, leather and black pepper.",Morse Vineyards,85,28.0,California,Amador County,Sierra Foothills,,,IL Gioiello 2006 Morse Vineyards Montepulciano (Amador County),Montepulciano,IL Gioiello
44133,US,"Just the second Malbec from Fidélitas, this pure varietal bottling opens with deep, dark aromas of smoke, coffee and pepper, with saturated colors that seem to promise a dense, exotic wine. Though it is lively and offers nice flavors of pepper, berry and spice, it does not have the concentration in the mouth that the aromas suggest. There are some prickly herbal flavors, along with light chocolate, in the finish.",,88,35.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Fidelitas 2005 Malbec (Columbia Valley (WA)),Malbec,Fidelitas
44135,US,"This blend of Roussanne, Viognier, Marsanne and Grenache Blanc offers aromas of honey and beeswax. It's light and airy on the palate, refreshing if a tad watery with lemon juice, and a buttered-roll finish.",Côte de Madone Blanc,86,24.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2012 Côte de Madone Blanc White (Santa Clara Valley),Rhône-style White Blend,Sarah's Vineyard
44136,Portugal,"The wine is ripe, full of the Alentejo warmth while still having enough smoke and spice flavors to paint a contrast. The acidity and the full aftertaste give a rich finish.",Rotas de Portugal Tinto,86,9.0,Alentejano,,Napa,Roger Voss,@vossroger,Santos & Seixo 2015 Rotas de Portugal Tinto Red (Alentejano),Portuguese Red,Santos & Seixo
44140,Argentina,"Berry and plum aromas are spicy and saucy, with secondary notes of tomato and oregano. Snappy on the palate, this live-wire Malbec is a bit aggressive and acidic. Toasty oak and mint flavors accent fresh red-berry fruit prior to an energetic yet woody finish that's raw feeling but fair.",Reserve,87,18.0,Mendoza Province,Mendoza,Willamette Valley,Michael Schachner,@wineschach,Ferllen 2011 Reserve Malbec (Mendoza),Malbec,Ferllen
44144,Italy,"Aromas of wild rose, moist soil, Alpine herb and menthol lift out of the glass. The firm palate offers tart sour cherry, espresso, thyme and toasted hazelnut while tight fine-grained tannins provide the lean wiry framework. It closes on an astringent note.",Crespino,89,35.0,Lombardy,Valtellina Superiore,North Coast,Kerin O’Keefe,@kerinokeefe,Rainoldi 2012 Crespino  (Valtellina Superiore),Nebbiolo,Rainoldi
44174,US,"An interesting wine for its moderate alcohol and extreme dryness. Leaner and more structured than a plump Napa Cab, it shows juicy blackberry, currant, mineral and oak flavors that are streamlined and elegant. A bite of alcohol makes this pretty wine balanced and clean through the finish.",,91,48.0,California,Paso Robles,Central Coast,,,Skyhawk Lane 2007 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Skyhawk Lane
44176,Italy,"Bright and straightforward, this has aromas of red berry, espresso, anise and a whiff of Alpine herb. The taut palate shows sour cherry and white pepper set against a backbone of firm acidity and tightly wound tannins.",Rosso,87,30.0,Lombardy,Valtellina,Willamette Valley,Kerin O’Keefe,@kerinokeefe,Barbàcan 2014 Rosso  (Valtellina),Nebbiolo,Barbàcan
44180,Portugal,"Firm and dry, this LBV from a fine Port year is structured, showing dry tannins as well as ripe, dry fruits. That means the richness is restrained, giving elegance, perfumes of violets and finishing with some tight acidity.",Late Bottled Vintage,88,26.0,Port,,Washington Other,Roger Voss,@vossroger,Ramos-Pinto 2003 Late Bottled Vintage  (Port),Port,Ramos-Pinto
44189,US,"This is firm in acidity, bracing in minerals and bone dry. That makes it sound austere, but you'll find delicious apricot, lime and citron flavors, enhanced by sweet oak. Drink now.",,92,34.0,California,Sonoma Coast,Sonoma,,,Failla 2011 Chardonnay (Sonoma Coast),Chardonnay,Failla
44203,US,"This is a tannic, acidic, hard-to-appreciate wine due to the cold conditions of the 2011 vintage. But the wine, which is 100% Cabernet and was aged in 50% new French oak, still is a great success, testimony to skillful viticultural and winemaking practices. With a solid core of black currants, it wants until 2020 in the cellar.",Maxine's Vineyard,90,55.0,California,Yountville,Napa,,,Bardessono 2011 Maxine's Vineyard Cabernet Sauvignon (Yountville),Cabernet Sauvignon,Bardessono
44207,US,"This is a rich yet soft and perfumed reserve-tier wine. It offers an explosion of dense black fruit, oak and tannin atop a singular foundation of clove and cinnamon-cola spiciness. Full bodied, it's youthful and not quite approachable, finishing in a muddle of cranberry crispness on the finish.",Reserve,90,65.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Amici 2013 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Amici
